ip,app,device,os,channel,click_hour,click_time
10.0.7.7,com.shopping.app,mobile,Android,organic,7,2025-01-02 21:09:29
10.0.49.1,com.news.app,desktop,iOS,organic,6,2025-01-01 23:53:26
10.0.16.9,com.android.chrome,mobile,iOS,organic,11,2025-01-02 16:54:45
10.0.33.2,com.news.app,desktop,iOS,organic,15,2025-01-02 02:01:20
10.0.5.4,com.shopping.app,mobile,Android,organic,7,2025-01-02 06:16:50
10.0.13.7,com.android.chrome,mobile,iOS,organic,7,2025-01-03 03:34:00
10.0.17.6,com.news.app,desktop,Android,organic,1,2025-01-01 23:54:01
10.0.5.2,com.shopping.app,mobile,Windows,organic,14,2025-01-02 16:56:00
10.0.31.9,com.news.app,mobile,Windows,organic,13,2025-01-03 01:27:15
10.0.33.7,com.shopping.app,desktop,Windows,organic,11,2025-01-02 23:19:48
10.0.37.5,com.android.chrome,mobile,iOS,organic,15,2025-01-02 12:41:11
10.0.35.2,com.news.app,desktop,iOS,organic,5,2025-01-02 02:02:24
10.0.44.6,com.shopping.app,desktop,Windows,organic,14,2025-01-02 12:41:37
10.0.39.1,com.shopping.app,desktop,Windows,organic,7,2025-01-02 08:26:10
10.0.16.9,com.android.chrome,mobile,Android,organic,6,2025-01-02 06:18:30
10.0.20.8,com.shopping.app,mobile,iOS,organic,18,2025-01-02 08:26:32
10.0.7.6,com.news.app,desktop,Android,organic,15,2025-01-02 06:18:50
10.0.19.6,com.android.chrome,mobile,Windows,organic,14,2025-01-01 23:55:18
10.0.13.9,com.shopping.app,mobile,Android,organic,5,2025-01-02 12:42:55
10.0.15.9,com.shopping.app,mobile,Windows,organic,6,2025-01-02 12:43:08
10.0.32.2,com.android.chrome,desktop,iOS,organic,10,2025-01-02 16:59:15
10.0.17.9,com.news.app,desktop,Windows,organic,16,2025-01-02 23:23:24
10.0.49.9,com.shopping.app,mobile,Windows,organic,1,2025-01-02 06:19:50
10.0.2.5,com.android.chrome,mobile,Android,organic,11,2025-01-02 02:04:00
10.0.15.3,com.android.chrome,desktop,Windows,organic,7,2025-01-02 14:52:14
10.0.23.1,com.android.chrome,desktop,iOS,organic,18,2025-01-02 23:24:36
10.0.22.2,com.android.chrome,mobile,Windows,organic,13,2025-01-01 19:40:15
10.0.43.9,com.news.app,mobile,Windows,organic,15,2025-01-03 03:41:20
10.0.31.9,com.shopping.app,desktop,iOS,organic,17,2025-01-01 21:48:30
10.0.27.7,com.shopping.app,desktop,iOS,organic,13,2025-01-02 17:01:30
10.0.5.7,com.android.chrome,mobile,iOS,organic,17,2025-01-03 01:34:13
10.0.25.7,com.shopping.app,desktop,Windows,organic,11,2025-01-02 14:53:52
10.0.22.6,com.news.app,mobile,Android,organic,7,2025-01-03 03:43:00
10.0.38.3,com.shopping.app,desktop,Windows,organic,14,2025-01-01 21:49:00
10.0.38.4,com.shopping.app,desktop,Windows,organic,21,2025-01-02 14:54:34
10.0.49.7,com.shopping.app,desktop,Android,organic,9,2025-01-02 06:22:00
10.0.32.1,com.news.app,desktop,iOS,organic,17,2025-01-03 03:44:20
10.0.28.4,com.shopping.app,desktop,Android,organic,15,2025-01-02 14:55:16
10.0.31.6,com.android.chrome,mobile,Android,organic,12,2025-01-02 19:12:00
10.0.41.1,com.news.app,desktop,iOS,organic,6,2025-01-01 19:41:20
10.0.15.4,com.android.chrome,mobile,Android,organic,17,2025-01-03 01:37:23
10.0.1.9,com.shopping.app,mobile,Android,organic,10,2025-01-01 21:49:48
10.0.19.2,com.android.chrome,mobile,iOS,organic,16,2025-01-02 12:48:07
10.0.20.5,com.news.app,mobile,Android,organic,13,2025-01-02 06:23:20
10.0.37.9,com.android.chrome,mobile,Windows,organic,8,2025-01-02 21:21:57
10.0.37.8,com.shopping.app,mobile,Android,organic,7,2025-01-02 04:15:18
10.0.40.4,com.news.app,mobile,Windows,organic,15,2025-01-02 14:57:22
10.0.14.1,com.news.app,desktop,Android,organic,6,2025-01-03 01:39:36
10.0.28.7,com.shopping.app,mobile,iOS,organic,7,2025-01-02 17:06:15
10.0.18.6,com.android.chrome,desktop,Windows,organic,18,2025-01-02 12:49:38
10.0.30.9,com.news.app,desktop,Windows,organic,19,2025-01-02 04:16:03
10.0.39.4,com.android.chrome,desktop,Windows,organic,6,2025-01-02 02:07:44
10.0.42.6,com.android.chrome,desktop,Windows,organic,1,2025-01-02 04:16:21
10.0.49.7,com.android.chrome,desktop,iOS,organic,8,2025-01-02 21:24:30
10.0.40.4,com.news.app,desktop,Android,organic,6,2025-01-02 08:33:41
10.0.21.6,com.news.app,desktop,Windows,organic,8,2025-01-02 04:16:48
10.0.47.7,com.android.chrome,mobile,iOS,organic,11,2025-01-02 17:08:15
10.0.1.8,com.android.chrome,mobile,Windows,organic,13,2025-01-02 08:34:14
10.0.35.9,com.news.app,mobile,iOS,organic,21,2025-01-02 04:17:15
10.0.37.4,com.news.app,desktop,Windows,organic,10,2025-01-01 19:43:00
10.0.10.9,com.news.app,desktop,Android,organic,15,2025-01-01 19:43:05
10.0.35.5,com.android.chrome,desktop,Android,organic,18,2025-01-02 00:00:26
10.0.25.5,com.news.app,mobile,iOS,organic,6,2025-01-02 12:52:27
10.0.25.1,com.android.chrome,desktop,Android,organic,6,2025-01-01 21:52:00
10.0.26.3,com.android.chrome,desktop,iOS,organic,8,2025-01-01 21:52:06
10.0.38.5,com.shopping.app,desktop,Windows,organic,6,2025-01-03 03:54:00
10.0.5.4,com.android.chrome,desktop,Windows,organic,7,2025-01-02 04:18:27
10.0.40.4,com.shopping.app,desktop,Android,organic,9,2025-01-01 19:43:40
10.0.42.1,com.android.chrome,desktop,Android,organic,8,2025-01-02 15:02:30
10.0.32.5,com.shopping.app,mobile,Windows,organic,16,2025-01-02 15:02:44
10.0.3.9,com.news.app,mobile,Android,organic,20,2025-01-01 21:52:42
10.0.25.2,com.news.app,desktop,Android,organic,13,2025-01-01 21:52:48
10.0.17.4,com.news.app,mobile,Windows,organic,22,2025-01-03 03:56:20
10.0.22.7,com.news.app,desktop,iOS,organic,20,2025-01-01 19:44:10
10.0.33.2,com.android.chrome,mobile,Android,organic,8,2025-01-02 15:03:54
10.0.33.1,com.shopping.app,desktop,Windows,organic,8,2025-01-02 15:04:08
10.0.20.2,com.shopping.app,mobile,Android,organic,17,2025-01-02 06:28:50
10.0.39.6,com.news.app,desktop,Android,organic,13,2025-01-02 06:29:00
10.0.44.5,com.news.app,mobile,Android,organic,7,2025-01-02 17:13:45
10.0.35.2,com.shopping.app,desktop,Windows,organic,4,2025-01-02 15:05:04
10.0.18.8,com.shopping.app,desktop,iOS,organic,12,2025-01-01 19:44:45
10.0.1.2,com.news.app,mobile,Windows,organic,6,2025-01-02 06:29:40
10.0.32.3,com.shopping.app,mobile,Android,organic,16,2025-01-02 00:02:53
10.0.9.5,com.android.chrome,mobile,Windows,organic,13,2025-01-02 10:48:00
10.0.49.6,com.shopping.app,mobile,Windows,organic,8,2025-01-02 06:30:10
10.0.39.8,com.news.app,mobile,Windows,organic,1,2025-01-02 10:48:24
10.0.39.1,com.shopping.app,mobile,Android,organic,8,2025-01-02 04:21:27
10.0.42.1,com.shopping.app,mobile,iOS,organic,14,2025-01-02 06:30:40
10.0.29.7,com.android.chrome,desktop,Android,organic,7,2025-01-02 19:25:20
10.0.11.8,com.news.app,desktop,Android,organic,8,2025-01-02 08:40:06
10.0.32.1,com.android.chrome,mobile,Windows,organic,22,2025-01-02 17:16:45
10.0.23.5,com.android.chrome,desktop,Android,organic,16,2025-01-02 23:44:24
10.0.9.4,com.shopping.app,mobile,iOS,organic,7,2025-01-02 21:35:33
10.0.24.8,com.android.chrome,mobile,Windows,organic,8,2025-01-02 19:26:40
10.0.49.5,com.shopping.app,desktop,Windows,organic,15,2025-01-02 10:50:12
10.0.19.8,com.shopping.app,mobile,Android,organic,21,2025-01-02 23:45:36
10.0.13.2,com.shopping.app,mobile,Android,organic,9,2025-01-03 04:04:20
10.0.30.7,com.news.app,mobile,Android,organic,2,2025-01-03 01:55:26
10.0.8.2,com.shopping.app,desktop,Windows,organic,17,2025-01-02 15:09:30
10.0.10.8,com.shopping.app,mobile,iOS,organic,11,2025-01-03 01:56:04
10.0.8.9,com.news.app,mobile,Android,organic,13,2025-01-02 08:42:07
10.0.5.7,com.news.app,mobile,Windows,organic,12,2025-01-02 02:14:24
10.0.34.4,com.shopping.app,mobile,Android,organic,14,2025-01-02 19:29:04
10.0.45.9,com.shopping.app,desktop,Android,organic,15,2025-01-02 23:48:00
10.0.48.2,com.news.app,desktop,Windows,organic,9,2025-01-02 23:48:18
10.0.44.5,com.news.app,desktop,Windows,organic,18,2025-01-02 21:39:14
10.0.41.1,com.news.app,mobile,Android,organic,4,2025-01-02 00:05:41
10.0.48.2,com.news.app,desktop,iOS,organic,14,2025-01-02 10:52:48
10.0.39.7,com.android.chrome,mobile,Windows,organic,9,2025-01-02 15:11:50
10.0.8.4,com.shopping.app,mobile,Android,organic,12,2025-01-02 23:49:48
10.0.7.9,com.shopping.app,mobile,Android,organic,8,2025-01-02 13:02:51
10.0.6.3,com.news.app,mobile,Windows,organic,8,2025-01-02 13:03:04
10.0.35.4,com.shopping.app,mobile,Windows,organic,15,2025-01-02 13:03:17
10.0.34.4,com.news.app,desktop,Android,organic,8,2025-01-02 23:51:00
10.0.46.2,com.android.chrome,desktop,Android,organic,11,2025-01-02 17:22:45
10.0.3.9,com.shopping.app,desktop,Android,organic,15,2025-01-02 15:13:28
10.0.22.2,com.news.app,mobile,Android,organic,20,2025-01-02 17:23:15
10.0.4.7,com.android.chrome,desktop,iOS,organic,7,2025-01-02 06:35:40
10.0.42.4,com.android.chrome,mobile,Windows,organic,12,2025-01-02 13:04:35
10.0.42.4,com.news.app,desktop,Android,organic,16,2025-01-02 17:24:00
10.0.48.2,com.android.chrome,mobile,iOS,organic,12,2025-01-03 02:02:43
10.0.3.3,com.android.chrome,mobile,Android,organic,16,2025-01-01 19:48:10
10.0.8.3,com.shopping.app,desktop,iOS,organic,16,2025-01-02 00:07:33
10.0.13.1,com.android.chrome,desktop,Windows,organic,16,2025-01-02 17:25:00
10.0.15.7,com.android.chrome,mobile,Android,organic,16,2025-01-02 06:36:50
10.0.3.6,com.news.app,mobile,Windows,organic,18,2025-01-02 00:07:54
10.0.22.6,com.news.app,desktop,Android,organic,11,2025-01-01 19:48:35
10.0.41.4,com.shopping.app,desktop,Android,organic,11,2025-01-02 06:37:20
10.0.2.6,com.shopping.app,desktop,iOS,organic,6,2025-01-02 08:47:15
10.0.27.3,com.shopping.app,mobile,Windows,organic,8,2025-01-02 19:36:16
10.0.46.7,com.news.app,mobile,Android,organic,8,2025-01-02 21:46:19
10.0.19.8,com.news.app,mobile,Windows,organic,15,2025-01-02 00:08:36
10.0.15.7,com.android.chrome,desktop,Windows,organic,7,2025-01-01 21:58:54
10.0.7.4,com.shopping.app,mobile,Windows,organic,15,2025-01-01 19:49:10
10.0.47.9,com.android.chrome,mobile,Windows,organic,13,2025-01-02 23:57:18
10.0.22.5,com.shopping.app,desktop,Android,organic,19,2025-01-02 08:48:32
10.0.48.2,com.shopping.app,mobile,Android,organic,15,2025-01-03 04:17:40
10.0.39.6,com.android.chrome,desktop,Windows,organic,15,2025-01-02 15:18:36
10.0.7.7,com.shopping.app,mobile,Android,organic,5,2025-01-02 04:29:15
10.0.13.2,com.shopping.app,desktop,Android,organic,12,2025-01-01 19:49:40
10.0.9.9,com.android.chrome,desktop,iOS,organic,16,2025-01-01 19:49:45
10.0.1.6,com.android.chrome,desktop,iOS,organic,8,2025-01-01 21:59:48
10.0.12.1,com.shopping.app,desktop,iOS,organic,11,2025-01-02 02:19:52
10.0.36.2,com.news.app,desktop,Windows,organic,8,2025-01-03 00:00:00
10.0.24.9,com.android.chrome,mobile,iOS,organic,10,2025-01-02 13:10:13
10.0.15.2,com.shopping.app,mobile,Windows,organic,8,2025-01-03 04:20:40
10.0.47.7,com.shopping.app,desktop,iOS,organic,13,2025-01-02 08:50:33
10.0.13.9,com.android.chrome,mobile,Android,organic,20,2025-01-03 00:01:12
10.0.28.3,com.android.chrome,desktop,Windows,organic,7,2025-01-02 00:10:35
10.0.32.9,com.shopping.app,desktop,Android,organic,10,2025-01-02 15:21:24
10.0.28.4,com.android.chrome,mobile,Android,organic,16,2025-01-03 00:02:06
10.0.49.5,com.shopping.app,mobile,iOS,organic,6,2025-01-02 11:01:36
10.0.20.5,com.news.app,mobile,Android,organic,19,2025-01-02 11:01:48
10.0.17.3,com.news.app,mobile,iOS,organic,10,2025-01-01 22:01:00
10.0.41.1,com.shopping.app,mobile,iOS,organic,9,2025-01-02 04:31:39
10.0.10.3,com.shopping.app,desktop,Windows,organic,13,2025-01-02 04:31:48
10.0.43.5,com.news.app,mobile,Android,organic,8,2025-01-02 11:02:36
10.0.19.6,com.shopping.app,desktop,Android,organic,17,2025-01-02 00:11:38
10.0.30.4,com.news.app,desktop,Android,organic,18,2025-01-02 00:11:45
10.0.22.6,com.shopping.app,desktop,iOS,organic,17,2025-01-02 11:03:12
10.0.31.3,com.android.chrome,desktop,iOS,organic,9,2025-01-02 13:13:41
10.0.8.2,com.shopping.app,desktop,Android,organic,6,2025-01-02 17:34:30
10.0.24.9,com.news.app,desktop,Windows,organic,13,2025-01-01 22:01:54
10.0.13.6,com.android.chrome,mobile,Windows,organic,23,2025-01-02 17:35:00
10.0.7.1,com.news.app,desktop,Windows,organic,17,2025-01-02 11:04:12
10.0.37.7,com.news.app,desktop,Android,organic,16,2025-01-03 02:16:58
10.0.22.5,com.android.chrome,desktop,iOS,organic,9,2025-01-02 08:54:13
10.0.49.1,com.shopping.app,desktop,Windows,organic,10,2025-01-03 02:17:36
10.0.35.4,com.android.chrome,desktop,Windows,organic,8,2025-01-01 22:02:30
10.0.16.7,com.android.chrome,mobile,iOS,organic,8,2025-01-03 04:28:40
10.0.29.2,com.android.chrome,desktop,iOS,organic,14,2025-01-02 21:57:39
10.0.45.9,com.news.app,desktop,iOS,organic,4,2025-01-02 06:44:40
10.0.13.3,com.shopping.app,mobile,Windows,organic,13,2025-01-02 17:37:15
10.0.43.8,com.news.app,desktop,Windows,organic,11,2025-01-02 19:48:00
10.0.26.5,com.shopping.app,desktop,iOS,organic,9,2025-01-03 04:30:20
10.0.29.6,com.android.chrome,mobile,Android,organic,15,2025-01-03 00:09:36
10.0.39.3,com.shopping.app,mobile,Windows,organic,6,2025-01-02 08:56:03
10.0.18.6,com.android.chrome,desktop,iOS,organic,8,2025-01-03 00:10:12
10.0.34.8,com.android.chrome,desktop,Android,organic,7,2025-01-02 04:35:15
10.0.39.3,com.android.chrome,mobile,Windows,organic,14,2025-01-01 22:03:36
10.0.4.2,com.android.chrome,mobile,Windows,organic,7,2025-01-02 13:18:01
10.0.7.8,com.android.chrome,desktop,Windows,organic,11,2025-01-02 19:50:08
10.0.12.9,com.news.app,mobile,iOS,organic,20,2025-01-02 17:39:45
10.0.11.4,com.news.app,mobile,Windows,organic,16,2025-01-02 15:29:20
10.0.42.2,com.android.chrome,mobile,Android,organic,14,2025-01-03 02:22:59
10.0.47.1,com.news.app,mobile,Android,organic,18,2025-01-02 17:40:30
10.0.47.1,com.shopping.app,desktop,iOS,organic,8,2025-01-02 04:36:27
10.0.28.3,com.shopping.app,mobile,Windows,organic,16,2025-01-01 19:53:40
10.0.8.1,com.shopping.app,desktop,Android,organic,2,2025-01-02 00:15:15
10.0.22.4,com.shopping.app,mobile,Android,organic,18,2025-01-02 13:19:58
10.0.3.8,com.android.chrome,desktop,iOS,organic,8,2025-01-02 08:58:37
10.0.2.5,com.news.app,desktop,Windows,organic,6,2025-01-02 11:09:36
10.0.17.7,com.android.chrome,mobile,iOS,organic,6,2025-01-02 15:31:26
10.0.17.5,com.android.chrome,mobile,Windows,organic,13,2025-01-02 06:48:20
10.0.31.8,com.news.app,desktop,Windows,organic,18,2025-01-03 00:15:18
10.0.18.7,com.news.app,mobile,Android,organic,6,2025-01-02 11:10:24
10.0.27.2,com.shopping.app,desktop,Windows,organic,11,2025-01-02 15:32:22
10.0.49.7,com.shopping.app,mobile,Windows,organic,18,2025-01-01 22:05:24
10.0.33.7,com.news.app,mobile,Windows,organic,20,2025-01-02 17:43:45
10.0.47.7,com.news.app,desktop,iOS,organic,22,2025-01-02 22:05:52
10.0.41.9,com.android.chrome,mobile,Android,organic,9,2025-01-03 04:39:00
10.0.22.8,com.news.app,mobile,iOS,organic,13,2025-01-02 11:11:36
10.0.46.4,com.android.chrome,mobile,Windows,organic,9,2025-01-02 06:49:50
10.0.49.4,com.shopping.app,desktop,Windows,organic,6,2025-01-01 22:06:00
10.0.14.9,com.shopping.app,desktop,iOS,organic,16,2025-01-02 15:34:14
10.0.2.3,com.shopping.app,desktop,Windows,organic,7,2025-01-02 15:34:28
10.0.7.9,com.android.chrome,desktop,Windows,organic,15,2025-01-03 00:18:54
10.0.27.5,com.android.chrome,desktop,Android,organic,17,2025-01-02 13:23:52
10.0.17.6,com.news.app,desktop,Android,organic,8,2025-01-02 19:57:20
10.0.22.1,com.android.chrome,desktop,Windows,organic,12,2025-01-02 17:46:30
10.0.38.1,com.android.chrome,mobile,Windows,organic,10,2025-01-02 17:46:45
10.0.4.9,com.android.chrome,mobile,iOS,organic,5,2025-01-02 19:58:08
10.0.47.8,com.shopping.app,desktop,Android,organic,16,2025-01-02 09:02:39
10.0.23.9,com.android.chrome,mobile,Android,organic,17,2025-01-03 04:43:20
10.0.43.2,com.news.app,desktop,Android,organic,12,2025-01-02 19:58:56
10.0.2.9,com.shopping.app,desktop,Windows,organic,16,2025-01-02 09:03:12
10.0.31.5,com.news.app,mobile,iOS,organic,4,2025-01-02 22:10:41
10.0.13.9,com.news.app,desktop,iOS,organic,7,2025-01-02 15:37:16
10.0.38.3,com.shopping.app,mobile,Android,organic,13,2025-01-02 04:41:15
10.0.42.8,com.android.chrome,mobile,iOS,organic,14,2025-01-02 11:15:12
10.0.11.8,com.shopping.app,mobile,Android,organic,16,2025-01-02 11:15:24
10.0.44.3,com.news.app,mobile,Windows,organic,13,2025-01-01 22:07:48
10.0.24.6,com.android.chrome,mobile,iOS,organic,13,2025-01-02 06:53:10
10.0.33.2,com.news.app,desktop,Android,organic,14,2025-01-02 04:42:00
10.0.46.6,com.news.app,mobile,Android,organic,7,2025-01-02 13:27:33
10.0.32.3,com.android.chrome,mobile,Android,organic,6,2025-01-03 04:47:20
10.0.47.7,com.news.app,desktop,Windows,organic,7,2025-01-02 09:05:13
10.0.21.5,com.shopping.app,desktop,Android,organic,18,2025-01-02 09:05:24
10.0.39.2,com.news.app,mobile,Windows,organic,14,2025-01-02 09:05:35
10.0.11.9,com.android.chrome,desktop,iOS,organic,14,2025-01-02 06:54:20
10.0.25.2,com.android.chrome,mobile,Android,organic,8,2025-01-02 09:05:57
10.0.31.4,com.shopping.app,desktop,Android,organic,8,2025-01-02 20:03:28
10.0.21.2,com.android.chrome,mobile,Windows,organic,13,2025-01-02 09:06:19
10.0.37.6,com.android.chrome,desktop,Windows,organic,7,2025-01-02 13:29:30
10.0.4.1,com.news.app,desktop,iOS,organic,19,2025-01-01 22:09:06
10.0.5.5,com.shopping.app,desktop,Windows,organic,17,2025-01-02 04:43:48
10.0.12.7,com.android.chrome,desktop,Windows,organic,5,2025-01-02 20:04:48
10.0.43.5,com.shopping.app,mobile,Windows,organic,7,2025-01-02 09:07:14
10.0.23.7,com.android.chrome,mobile,Android,organic,11,2025-01-02 06:55:50
10.0.34.2,com.android.chrome,mobile,Android,organic,8,2025-01-02 17:54:00
10.0.15.6,com.android.chrome,desktop,Android,organic,8,2025-01-02 06:56:10
10.0.17.9,com.shopping.app,desktop,Windows,organic,20,2025-01-01 19:58:10
10.0.37.4,com.shopping.app,desktop,Android,organic,9,2025-01-02 04:44:51
10.0.17.5,com.android.chrome,desktop,Windows,organic,17,2025-01-02 13:31:40
10.0.49.5,com.news.app,desktop,iOS,organic,9,2025-01-01 22:10:06
10.0.24.2,com.news.app,mobile,Windows,organic,15,2025-01-02 17:55:30
10.0.44.1,com.news.app,mobile,Android,organic,7,2025-01-02 02:33:44
10.0.21.1,com.shopping.app,desktop,Windows,organic,15,2025-01-02 22:19:28
10.0.19.4,com.news.app,mobile,iOS,organic,13,2025-01-02 04:45:45
10.0.16.6,com.android.chrome,mobile,Android,organic,15,2025-01-02 04:45:54
10.0.48.6,com.shopping.app,desktop,Windows,organic,10,2025-01-02 11:21:24
10.0.34.9,com.shopping.app,mobile,Android,organic,20,2025-01-02 09:09:48
10.0.1.4,com.shopping.app,desktop,Android,organic,22,2025-01-02 20:09:04
10.0.1.4,com.android.chrome,mobile,Android,organic,9,2025-01-03 00:33:00
10.0.26.2,com.shopping.app,desktop,Windows,organic,16,2025-01-01 19:59:15
10.0.8.9,com.news.app,desktop,Android,organic,19,2025-01-02 13:34:16
10.0.45.3,com.news.app,desktop,Android,organic,17,2025-01-01 19:59:25
10.0.42.4,com.news.app,desktop,Android,organic,10,2025-01-02 22:22:18
10.0.11.5,com.shopping.app,mobile,Windows,organic,0,2025-01-01 22:11:30
10.0.1.5,com.android.chrome,mobile,iOS,organic,20,2025-01-02 11:23:12
10.0.45.5,com.shopping.app,desktop,Android,organic,9,2025-01-02 02:35:36
10.0.15.5,com.shopping.app,mobile,Android,organic,4,2025-01-02 15:47:32
10.0.35.9,com.android.chrome,mobile,Android,organic,8,2025-01-02 06:59:50
10.0.4.4,com.android.chrome,mobile,Android,organic,20,2025-01-02 11:24:00
10.0.11.2,com.news.app,mobile,Android,organic,11,2025-01-02 13:36:13
10.0.19.1,com.news.app,mobile,iOS,organic,6,2025-01-02 04:48:18
10.0.40.8,com.shopping.app,mobile,Windows,organic,14,2025-01-02 15:48:42
10.0.29.6,com.news.app,mobile,Windows,organic,1,2025-01-02 13:36:52
10.0.30.3,com.android.chrome,desktop,iOS,organic,16,2025-01-03 05:01:40
10.0.11.7,com.shopping.app,mobile,iOS,organic,12,2025-01-01 20:00:30
10.0.49.5,com.shopping.app,mobile,iOS,organic,17,2025-01-02 20:13:52
10.0.27.1,com.news.app,mobile,Windows,organic,7,2025-01-03 02:50:32
10.0.43.8,com.android.chrome,mobile,Android,organic,6,2025-01-02 13:37:57
10.0.27.9,com.news.app,desktop,Android,organic,15,2025-01-01 22:13:00
10.0.29.1,com.shopping.app,mobile,Windows,organic,17,2025-01-02 09:14:01
10.0.20.7,com.news.app,mobile,iOS,organic,14,2025-01-03 00:39:36
10.0.25.5,com.shopping.app,desktop,Windows,organic,16,2025-01-02 09:14:23
10.0.45.7,com.shopping.app,desktop,Windows,organic,14,2025-01-02 13:39:02
10.0.18.1,com.news.app,mobile,iOS,organic,18,2025-01-01 20:01:15
10.0.2.3,com.news.app,desktop,iOS,organic,23,2025-01-02 22:28:32
10.0.11.6,com.android.chrome,desktop,Android,organic,7,2025-01-02 15:51:58
10.0.19.2,com.shopping.app,mobile,Windows,organic,12,2025-01-01 22:13:48
10.0.29.2,com.news.app,mobile,Windows,organic,6,2025-01-01 20:01:35
10.0.1.1,com.android.chrome,mobile,Android,organic,16,2025-01-03 02:54:20
10.0.1.2,com.android.chrome,desktop,Windows,organic,7,2025-01-02 15:52:54
10.0.31.4,com.shopping.app,desktop,Android,organic,6,2025-01-02 15:53:08
10.0.48.9,com.news.app,mobile,Android,organic,21,2025-01-02 15:53:22
10.0.9.7,com.shopping.app,desktop,Windows,organic,10,2025-01-03 02:55:36
10.0.46.8,com.android.chrome,desktop,Android,organic,17,2025-01-02 11:29:00
10.0.36.6,com.shopping.app,desktop,Windows,organic,2,2025-01-03 02:56:14
10.0.45.5,com.android.chrome,mobile,Windows,organic,6,2025-01-03 00:44:06
10.0.12.7,com.shopping.app,desktop,Android,organic,17,2025-01-02 07:04:40
10.0.10.9,com.android.chrome,desktop,Android,organic,19,2025-01-02 04:52:21
10.0.21.3,com.android.chrome,mobile,iOS,organic,5,2025-01-02 15:55:00
